County,Election_Date,Precinct,Contest_Group_ID,Contest_Type,Contest_Name,Choice,Choice_Party,Vote_For,Election_Day,One_Stop,Absentee_by_Mail,Provisional,Total_Votes
GUILFORD,2016-11-08,H07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G75,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G70,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H18,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G45,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G44,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G23,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G28,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G25,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,PG2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SF1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,JAM1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G14,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G52,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G55,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G58,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,MON2A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SMAD,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,FEN2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,ABS/PROV/CURB 1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G38,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G68,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H19B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H14,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,MON1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,OR2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SUM1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H23,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,FR4,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,CG3B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,CG3A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H20A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,MON3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,NCGR2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,NCLAY1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,OR1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G63,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G66,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G60,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G69,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G41A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G33,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G32,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G30,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G35,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,ABS/PROV/CURB 2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SUM2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SCLAY,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SWASH,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,NWASH,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H22,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H25,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H28,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H16,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G57,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G17,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,CG1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,RC2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,JAM5,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,MON2B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,JEF4,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,JEF3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H29A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G40A1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G26,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G46,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G51,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G47,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G54,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G13,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,FEN1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G29,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G27,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G22,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,GR,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G74,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G42B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G40B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G40A2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G50,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G49,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G48,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G43,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,PG1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,STOK,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H13,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,JEF1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H27-A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H27-B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H29B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H21,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H17,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H24,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G73,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G20,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,ABS/PROV/CURB 3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G15,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G12,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,ABS/CURB/PROV 4,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,CG2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,H20B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,NMAD,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,JAM3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,JAM4,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G59,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G53,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G56,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SF3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,SF4,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G65,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G62,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G19,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G31,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G16,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,FR1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,FR5A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,FR5B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
GUILFORD,2016-11-08,G16,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,10,8,3,0,21
GUILFORD,2016-11-08,G15,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,17,10,0,0,27
GUILFORD,2016-11-08,G10,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,6,14,1,0,21
GUILFORD,2016-11-08,H11,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,3,0,0,7
GUILFORD,2016-11-08,H09,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,1,3,0,0,4
GUILFORD,2016-11-08,H14,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,11,7,2,0,20
GUILFORD,2016-11-08,JAM3,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,13,18,1,0,32
GUILFORD,2016-11-08,SUM1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,8,6,0,0,14
GUILFORD,2016-11-08,G73,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,5,0,0,9
GUILFORD,2016-11-08,G74,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,5,0,0,9
GUILFORD,2016-11-08,G38,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,10,15,3,0,28
GUILFORD,2016-11-08,G31,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,13,16,0,0,29
GUILFORD,2016-11-08,G42B,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,1,1,2,0,4
GUILFORD,2016-11-08,H29B,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,11,15,1,0,27
GUILFORD,2016-11-08,JEF2,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,9,1,0,14
GUILFORD,2016-11-08,PG1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,6,6,0,0,12
GUILFORD,2016-11-08,MON2B,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,6,4,0,0,10
GUILFORD,2016-11-08,H05,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,4,0,0,8
GUILFORD,2016-11-08,FEN1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,11,20,0,0,31
GUILFORD,2016-11-08,G19,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,11,8,4,0,23
GUILFORD,2016-11-08,FR1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,14,21,2,0,37
GUILFORD,2016-11-08,G09,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,6,15,1,0,22
GUILFORD,2016-11-08,G69,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,10,15,1,0,26
GUILFORD,2016-11-08,G59,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,5,13,0,0,18
GUILFORD,2016-11-08,G56,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,5,8,0,0,13
GUILFORD,2016-11-08,H26,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,14,6,1,0,21
GUILFORD,2016-11-08,JAM4,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,5,5,4,0,14
GUILFORD,2016-11-08,H23,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,5,3,0,0,8
GUILFORD,2016-11-08,MON1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,7,5,0,0,12
GUILFORD,2016-11-08,H19B,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,1,0,0,5
GUILFORD,2016-11-08,OR2,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,9,16,0,0,25
GUILFORD,2016-11-08,NCLAY1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,9,17,1,0,27
GUILFORD,2016-11-08,NCGR2,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,14,16,0,0,30
GUILFORD,2016-11-08,G50,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,9,12,0,0,21
GUILFORD,2016-11-08,G53,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,6,12,0,0,18
GUILFORD,2016-11-08,G41A,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,9,14,0,0,23
GUILFORD,2016-11-08,G63,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,14,6,2,0,22
GUILFORD,2016-11-08,G60,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,8,13,0,0,21
GUILFORD,2016-11-08,G66,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,10,16,4,0,30
GUILFORD,2016-11-08,G05,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,3,6,0,0,9
MECKLENBURG,2016-11-08,224,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,5,8,0,0,13
MECKLENBURG,2016-11-08,095,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,7,8,0,0,15
MECKLENBURG,2016-11-08,118,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,16,18,0,0,34
MECKLENBURG,2016-11-08,112,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,14,13,0,0,27
MECKLENBURG,2016-11-08,092,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,25,37,0,0,62
MECKLENBURG,2016-11-08,072,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,9,12,0,0,21
MECKLENBURG,2016-11-08,073,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,20,19,0,0,39
MECKLENBURG,2016-11-08,049,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,21,18,0,0,39
MECKLENBURG,2016-11-08,042,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,5,2,0,0,7
MECKLENBURG,2016-11-08,025,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,5,9,0,0,14
MECKLENBURG,2016-11-08,022,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,36,50,0,0,86
MECKLENBURG,2016-11-08,090,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,9,9,0,0,18
MECKLENBURG,2016-11-08,150,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,20,20,0,0,40
MECKLENBURG,2016-11-08,233,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,28,21,0,0,49
MECKLENBURG,2016-11-08,218,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,29,8,0,0,37
MECKLENBURG,2016-11-08,204.1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,16,21,0,0,37
MECKLENBURG,2016-11-08,002,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,21,20,0,0,41
MECKLENBURG,2016-11-08,219,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,10,12,0,0,22
MECKLENBURG,2016-11-08,202,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,30,55,0,0,85
MECKLENBURG,2016-11-08,130,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,10,3,0,0,13
MECKLENBURG,2016-11-08,011,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,37,47,0,0,84
MECKLENBURG,2016-11-08,014,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,8,7,0,0,15
MECKLENBURG,2016-11-08,020,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,22,22,0,0,44
MECKLENBURG,2016-11-08,062,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,10,1,0,0,11
MECKLENBURG,2016-11-08,041,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,4,0,0,8
MECKLENBURG,2016-11-08,067,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,12,11,0,0,23
MECKLENBURG,2016-11-08,089,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,21,18,0,0,39
MECKLENBURG,2016-11-08,088,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,25,15,0,0,40
MECKLENBURG,2016-11-08,083,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,16,22,0,0,38
MECKLENBURG,2016-11-08,082,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,16,5,0,0,21
MECKLENBURG,2016-11-08,119,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,12,8,0,0,20
MECKLENBURG,2016-11-08,127,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,17,32,0,0,49
MECKLENBURG,2016-11-08,122,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,26,34,0,0,60
MECKLENBURG,2016-11-08,139.1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,19,11,0,0,30
MECKLENBURG,2016-11-08,145,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,58,47,0,0,105
MECKLENBURG,2016-11-08,146,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,21,20,0,0,41
MECKLENBURG,2016-11-08,215,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,27,19,0,0,46
MECKLENBURG,2016-11-08,214,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,16,17,0,0,33
MECKLENBURG,2016-11-08,234,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,18,13,0,0,31
MECKLENBURG,2016-11-08,239,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,13,12,0,0,25
MECKLENBURG,2016-11-08,CURBSIDE 61-80,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,0,1,0,0,1
MECKLENBURG,2016-11-08,CURBSIDE 41-60,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,0,8,0,0,8
MECKLENBURG,2016-11-08,CURBSIDE 21-40,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,0,26,0,0,26
MECKLENBURG,2016-11-08,033,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,16,15,0,0,31
MECKLENBURG,2016-11-08,012,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,21,16,0,0,37
MECKLENBURG,2016-11-08,091,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,29,26,0,0,55
MECKLENBURG,2016-11-08,080,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,13,10,0,0,23
MECKLENBURG,2016-11-08,053,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,6,9,0,0,15
MECKLENBURG,2016-11-08,125,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,8,4,0,0,12
MECKLENBURG,2016-11-08,121,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,15,33,0,0,48
MECKLENBURG,2016-11-08,141,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,25,65,0,0,90
MECKLENBURG,2016-11-08,221,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,25,11,0,0,36
MECKLENBURG,2016-11-08,209,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,23,29,0,0,52
MECKLENBURG,2016-11-08,243,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,20,46,0,0,66
MECKLENBURG,2016-11-08,236,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,14,19,0,0,33
MECKLENBURG,2016-11-08,069,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,30,39,0,0,69
MECKLENBURG,2016-11-08,058,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,25,17,0,0,42
MECKLENBURG,2016-11-08,034,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,18,6,0,0,24
MECKLENBURG,2016-11-08,039,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,6,0,0,10
MECKLENBURG,2016-11-08,015,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,24,12,0,0,36
MECKLENBURG,2016-11-08,104,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,14,10,0,0,24
MECKLENBURG,2016-11-08,102,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,24,21,0,0,45
MECKLENBURG,2016-11-08,097,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,13,7,0,0,20
MECKLENBURG,2016-11-08,110,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,8,9,0,0,17
MECKLENBURG,2016-11-08,105,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,23,28,0,0,51
MECKLENBURG,2016-11-08,115,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,7,6,0,0,13
MECKLENBURG,2016-11-08,071,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,18,20,0,0,38
